node_id,Airport ID,Name,City,Country,IATA/FAA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,alpha-2_x,alpha-3,name,alpha-2_y,country-code,iso_3166-2,region,sub-region,intermediate-region,region-code,sub-region-code,intermediate-region-code
837,1908,Mariana Grajales,Guantanamo,Cuba,GAO,MUGT,20.085419,-75.158328,56,-5.0,U,CU,CUB,Cuba,CU,192.0,ISO 3166-2:CU,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
838,1909,Jose Marti Intl,Havana,Cuba,HAV,MUHA,22.989153,-82.409086,210,-5.0,U,CU,CUB,Cuba,CU,192.0,ISO 3166-2:CU,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
839,1910,Frank Pais Intl,Holguin,Cuba,HOG,MUHG,20.785589,-76.315108,361,-5.0,U,CU,CUB,Cuba,CU,192.0,ISO 3166-2:CU,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
840,1912,Orestes Acosta,Moa,Cuba,MOA,MUMO,20.654114,-74.922114,16,-5.0,U,CU,CUB,Cuba,CU,192.0,ISO 3166-2:CU,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
841,1913,Sierra Maestra,Manzanillo,Cuba,MZO,MUMZ,20.288172,-77.0893,112,-5.0,U,CU,CUB,Cuba,CU,192.0,ISO 3166-2:CU,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
842,1914,Rafael Cabrera,Nueva Gerona,Cuba,GER,MUNG,21.834689,-82.783819,79,-5.0,U,CU,CUB,Cuba,CU,192.0,ISO 3166-2:CU,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
843,1918,Abel Santamaria,Santa Clara,Cuba,SNU,MUSC,22.492192,-79.943611,338,-5.0,U,CU,CUB,Cuba,CU,192.0,ISO 3166-2:CU,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
844,1923,Juan Gualberto Gomez Intl,Varadero,Cuba,VRA,MUVR,23.034445,-81.435278,210,-5.0,U,CU,CUB,Cuba,CU,192.0,ISO 3166-2:CU,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
845,1925,Gerrard Smith Intl,Cayman Barac,Cayman Islands,CYB,MWCB,19.686981,-79.882789,8,-5.0,U,KY,CYM,Cayman Islands,KY,136.0,ISO 3166-2:KY,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
846,1926,Owen Roberts Intl,Georgetown,Cayman Islands,GCM,MWCR,19.292778,-81.35775,8,-5.0,U,KY,CYM,Cayman Islands,KY,136.0,ISO 3166-2:KY,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
847,1930,Marsh Harbour,Marsh Harbor,Bahamas,MHH,MYAM,26.511406,-77.083472,6,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
848,1932,Spring Point,Spring Point,Bahamas,AXP,MYAP,22.441828,-73.970858,11,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
849,1934,Treasure Cay,Treasure Cay,Bahamas,TCB,MYAT,26.745336,-77.391269,8,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
850,1935,Chub Cay,Chub Cay,Bahamas,CCZ,MYBC,25.417108,-77.88085,5,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
851,1937,South Bimini,Alice Town,Bahamas,BIM,MYBS,25.699881,-79.264656,10,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
852,1941,Exuma Intl,Great Exuma,Bahamas,GGT,MYEF,23.562631,-75.877958,9,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
853,1943,North Eleuthera,North Eleuthera,Bahamas,ELH,MYEH,25.474861,-76.683489,13,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
854,1944,Governors Harbour,Governor's Harbor,Bahamas,GHB,MYEM,25.284706,-76.331011,26,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
855,1946,Rock Sound,Rock Sound,Bahamas,RSD,MYER,24.8917,-76.177739,10,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
856,1948,Grand Bahama Intl,Freeport,Bahamas,FPO,MYGF,26.558686,-78.695553,7,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
857,1949,Matthew Town,Matthew Town,Bahamas,IGA,MYIG,20.975,-73.666862,8,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
858,1950,Deadmans Cay,Dead Man's Cay,Bahamas,LGI,MYLD,23.179014,-75.093597,9,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
859,1951,Stella Maris,Stella Maris,Bahamas,SML,MYLS,23.581444,-75.270475,10,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
860,1952,Mayaguana,Mayaguana,Bahamas,MYG,MYMM,22.379528,-73.0135,11,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
861,1953,Lynden Pindling Intl,Nassau,Bahamas,NAS,MYNN,25.038958,-77.466231,16,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
862,1956,San Salvador,Cockburn Town,Bahamas,ZSA,MYSM,24.063275,-74.523967,24,-5.0,U,BS,BHS,Bahamas,BS,44.0,ISO 3166-2:BS,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0
863,1957,Philip S W Goldson Intl,Belize City,Belize,BZE,MZBZ,17.539144,-88.308203,15,-6.0,U,BZ,BLZ,Belize,BZ,84.0,ISO 3166-2:BZ,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0
864,1958,Aitutaki,Aitutaki,Cook Islands,AIT,NCAI,-18.830922,-159.764233,14,-10.0,U,CK,COK,Cook Islands,CK,184.0,ISO 3166-2:CK,Oceania,Polynesia,,9.0,61.0,
865,1959,Rarotonga Intl,Avarua,Cook Islands,RAR,NCRG,-21.202739,-159.805556,19,-10.0,U,CK,COK,Cook Islands,CK,184.0,ISO 3166-2:CK,Oceania,Polynesia,,9.0,61.0,
866,1960,Nadi Intl,Nandi,Fiji,NAN,NFFN,-17.755392,177.443378,59,12.0,U,FJ,FJI,Fiji,FJ,242.0,ISO 3166-2:FJ,Oceania,Melanesia,,9.0,54.0,
867,1961,Nausori Intl,Nausori,Fiji,SUV,NFNA,-18.043267,178.559228,17,12.0,U,FJ,FJI,Fiji,FJ,242.0,ISO 3166-2:FJ,Oceania,Melanesia,,9.0,54.0,
868,1963,Fua Amotu Intl,Tongatapu,Tonga,TBU,NFTF,-21.241214,-175.149644,126,13.0,U,TO,TON,Tonga,TO,776.0,ISO 3166-2:TO,Oceania,Polynesia,,9.0,61.0,
869,1965,Bonriki Intl,Tarawa,Kiribati,TRW,NGTA,1.381636,173.147036,9,12.0,U,KI,KIR,Kiribati,KI,296.0,ISO 3166-2:KI,Oceania,Micronesia,,9.0,57.0,
870,1968,Wallis,Wallis,Wallis and Futuna,WLS,NLWW,-13.238281,-176.199228,79,12.0,U,WF,WLF,Wallis and Futuna,WF,876.0,ISO 3166-2:WF,Oceania,Polynesia,,9.0,61.0,
871,1969,Faleolo Intl,Faleolo,Samoa,APW,NSFA,-13.829969,-172.008336,58,-11.0,U,WS,WSM,Samoa,WS,882.0,ISO 3166-2:WS,Oceania,Polynesia,,9.0,61.0,
872,1970,Pago Pago Intl,Pago Pago,American Samoa,PPG,NSTU,-14.331,-170.7105,32,-11.0,U,AS,ASM,American Samoa,AS,16.0,ISO 3166-2:AS,Oceania,Polynesia,,9.0,61.0,
873,1971,Rurutu,Rurutu,French Polynesia,RUR,NTAR,-22.434069,-151.360614,18,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
874,1972,Tubuai,Tubuai,French Polynesia,TUB,NTAT,-23.365353,-149.524072,7,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
875,1975,Tikehau,Tikehau,French Polynesia,TIH,NTGC,-15.119617,-148.230697,6,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
876,1977,Fakarava,Fakarava,French Polynesia,FAV,NTGF,-16.05415,-145.656994,13,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
877,1978,Manihi,Manihi,French Polynesia,XMH,NTGI,-14.436764,-146.070056,14,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
878,1979,Totegegie,Totegegie,French Polynesia,GMR,NTGJ,-23.079861,-134.890333,7,-9.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
879,1981,Makemo,Makemo,French Polynesia,MKP,NTGM,-16.583919,-143.658369,3,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
880,1983,Takapoto,Takapoto,French Polynesia,TKP,NTGT,-14.709544,-145.245814,12,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
881,1984,Arutua,Arutua,French Polynesia,AXR,NTGU,-15.248289,-146.616708,9,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
882,1985,Mataiva,Mataiva,French Polynesia,MVT,NTGV,-14.868055,-148.717225,11,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
883,1986,Takaroa,Takaroa,French Polynesia,TKX,NTKR,-14.455781,-145.024542,13,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
884,1987,Nuku Hiva,Nuku Hiva,French Polynesia,NHV,NTMD,-8.795603,-140.228789,220,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
885,1989,Bora Bora,Bora Bora,French Polynesia,BOB,NTTB,-16.444378,-151.751286,10,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
886,1990,Rangiroa,Rangiroa,French Polynesia,RGI,NTTG,-14.954283,-147.6608,10,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
887,1991,Huahine,Huahine Island,French Polynesia,HUH,NTTH,-16.687242,-151.021667,7,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
888,1992,Moorea,Moorea,French Polynesia,MOZ,NTTM,-17.489972,-149.761869,9,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
889,1993,Hao,Hao Island,French Polynesia,HOI,NTTO,-18.074814,-140.945886,10,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
890,1994,Maupiti,Maupiti,French Polynesia,MAU,NTTP,-16.426486,-152.243669,15,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
891,1995,Raiatea,Raiatea Island,French Polynesia,RFP,NTTR,-16.722861,-151.465856,3,-10.0,U,PF,PYF,French Polynesia,PF,258.0,ISO 3166-2:PF,Oceania,Polynesia,,9.0,61.0,
892,1997,Port Vila Bauerfield,Port-vila,Vanuatu,VLI,NVVV,-17.699325,168.319794,70,11.0,U,VU,VUT,Vanuatu,VU,548.0,ISO 3166-2:VU,Oceania,Melanesia,,9.0,54.0,
893,2005,La Tontouta,Noumea,New Caledonia,NOU,NWWW,-22.014553,166.212972,52,11.0,U,NC,NCL,New Caledonia,NC,540.0,ISO 3166-2:NC,Oceania,Melanesia,,9.0,54.0,
894,2006,Auckland Intl,Auckland,New Zealand,AKL,NZAA,-37.008056,174.791667,23,12.0,Z,NZ,NZL,New Zealand,NZ,554.0,ISO 3166-2:NZ,Oceania,Australia and New Zealand,,9.0,53.0,
895,2009,Christchurch Intl,Christchurch,New Zealand,CHC,NZCH,-43.489358,172.532225,123,12.0,Z,NZ,NZL,New Zealand,NZ,554.0,ISO 3166-2:NZ,Oceania,Australia and New Zealand,,9.0,53.0,
896,2011,Dunedin,Dunedin,New Zealand,DUD,NZDN,-45.928055,170.198333,4,12.0,Z,NZ,NZL,New Zealand,NZ,554.0,ISO 3166-2:NZ,Oceania,Australia and New Zealand,,9.0,53.0,
897,2030,Queenstown,Queenstown International,New Zealand,ZQN,NZQN,-45.021111,168.739167,1171,12.0,Z,NZ,NZL,New Zealand,NZ,554.0,ISO 3166-2:NZ,Oceania,Australia and New Zealand,,9.0,53.0,
898,2031,Rotorua,Rotorua,New Zealand,ROT,NZRO,-38.109167,176.317222,935,12.0,Z,NZ,NZL,New Zealand,NZ,554.0,ISO 3166-2:NZ,Oceania,Australia and New Zealand,,9.0,53.0,
899,2042,Wellington Intl,Wellington,New Zealand,WLG,NZWN,-41.327221,174.805278,41,12.0,Z,NZ,NZL,New Zealand,NZ,554.0,ISO 3166-2:NZ,Oceania,Australia and New Zealand,,9.0,53.0,
900,2048,Herat,Herat,Afghanistan,HEA,OAHR,34.210017,62.2283,3206,5.0,U,AF,AFG,Afghanistan,AF,4.0,ISO 3166-2:AF,Asia,Southern Asia,,142.0,34.0,
901,2050,Kabul Intl,Kabul,Afghanistan,KBL,OAKB,34.565853,69.212328,5877,5.0,U,AF,AFG,Afghanistan,AF,4.0,ISO 3166-2:AF,Asia,Southern Asia,,142.0,34.0,
902,2051,Kandahar,Kandahar,Afghanistan,KDH,OAKN,31.505756,65.847822,3337,5.0,U,AF,AFG,Afghanistan,AF,4.0,ISO 3166-2:AF,Asia,Southern Asia,,142.0,34.0,
903,2052,Maimana,Maimama,Afghanistan,MMZ,OAMN,35.930789,64.760917,2743,5.0,U,AF,AFG,Afghanistan,AF,4.0,ISO 3166-2:AF,Asia,Southern Asia,,142.0,34.0,
904,2053,Mazar I Sharif,Mazar-i-sharif,Afghanistan,MZR,OAMS,36.706914,67.209678,1284,5.0,U,AF,AFG,Afghanistan,AF,4.0,ISO 3166-2:AF,Asia,Southern Asia,,142.0,34.0,
905,2056,Konduz,Kunduz,Afghanistan,UND,OAUZ,36.665111,68.910833,1457,5.0,U,AF,AFG,Afghanistan,AF,4.0,ISO 3166-2:AF,Asia,Southern Asia,,142.0,34.0,
906,2057,Bahrain Intl,Bahrain,Bahrain,BAH,OBBI,26.270834,50.63361,6,3.0,U,BH,BHR,Bahrain,BH,48.0,ISO 3166-2:BH,Asia,Western Asia,,142.0,145.0,
907,2059,Abha,Abha,Saudi Arabia,AHB,OEAB,18.240367,42.656625,6858,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
908,2060,Al Ahsa,Al-ahsa,Saudi Arabia,HOF,OEAH,25.285306,49.485189,588,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
909,2061,Al Baha,El-baha,Saudi Arabia,ABT,OEBA,20.296139,41.634277,5486,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
910,2062,Bisha,Bisha,Saudi Arabia,BHH,OEBH,19.98435,42.620881,3887,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
911,2064,King Fahd Intl,Dammam,Saudi Arabia,DMM,OEDF,26.471161,49.79789,72,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
912,2066,King Abdullah Bin Abdulaziz,Gizan,Saudi Arabia,GIZ,OEGN,16.901111,42.585833,20,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
913,2067,Gassim,Gassim,Saudi Arabia,ELQ,OEGS,26.302822,43.773911,2126,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
914,2068,Guriat,Guriat,Saudi Arabia,URY,OEGT,31.411942,37.279469,1672,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
915,2069,Hail,Hail,Saudi Arabia,HAS,OEHL,27.437917,41.686292,3331,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
916,2072,King Abdulaziz Intl,Jeddah,Saudi Arabia,JED,OEJN,21.679564,39.156536,48,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
917,2074,Prince Mohammad Bin Abdulaziz,Madinah,Saudi Arabia,MED,OEMA,24.553422,39.705061,2151,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
918,2075,Nejran,Nejran,Saudi Arabia,EAM,OENG,17.611436,44.419169,3982,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
919,2076,Qaisumah,Hafr Al-batin,Saudi Arabia,AQI,OEPA,28.335192,46.125069,1174,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
920,2081,Rafha,Rafha,Saudi Arabia,RAH,OERF,29.626419,43.490614,1474,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
921,2082,King Khaled Intl,Riyadh,Saudi Arabia,RUH,OERK,24.95764,46.698776,2049,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
922,2084,Arar,Arar,Saudi Arabia,RAE,OERR,30.906589,41.138217,1813,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
923,2086,Sharurah,Sharurah,Saudi Arabia,SHW,OESH,17.466875,47.121431,2363,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
924,2089,Tabuk,Tabuk,Saudi Arabia,TUU,OETB,28.365417,36.618889,2551,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
925,2090,Taif,Taif,Saudi Arabia,TIF,OETF,21.483418,40.544334,4848,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
926,2093,Turaif,Turaif,Saudi Arabia,TUI,OETR,31.692683,38.7312,2803,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
927,2095,Wejh,Wejh,Saudi Arabia,EJH,OEWJ,26.198553,36.476381,66,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
928,2096,Yenbo,Yenbo,Saudi Arabia,YNB,OEYN,24.144244,38.06335,26,3.0,U,SA,SAU,Saudi Arabia,SA,682.0,ISO 3166-2:SA,Asia,Western Asia,,142.0,145.0,
929,2097,Abadan,Abadan,Iran,ABD,OIAA,30.371111,48.228333,19,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
930,2103,Mahshahr,Bandar Mahshahr,Iran,MRX,OIAM,30.556192,49.151879,8,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
931,2104,Ahwaz,Ahwaz,Iran,AWZ,OIAW,31.337431,48.76195,66,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
932,2106,Bushehr,Bushehr,Iran,BUZ,OIBB,28.944811,50.834637,68,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
933,2109,Kish Island,Kish Island,Iran,KIH,OIBK,26.526156,53.980211,101,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
934,2110,Bandar Lengeh,Bandar Lengeh,Iran,BDH,OIBL,26.532,54.824847,67,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
935,2114,Shahid Ashrafi Esfahani,Bakhtaran,Iran,KSH,OICC,34.345853,47.158128,4301,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
936,2117,Sanandaj,Sanandaj,Iran,SDG,OICS,35.245856,47.009247,4522,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
937,2123,Rasht,Rasht,Iran,RAS,OIGG,37.325314,49.605817,-40,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
938,2131,Mehrabad Intl,Teheran,Iran,THR,OIII,35.689167,51.313416,3962,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
939,2134,Bandar Abbass Intl,Bandar Abbas,Iran,BND,OIKB,27.218317,56.37785,22,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
940,2136,Kerman,Kerman,Iran,KER,OIKK,30.274444,56.951111,5741,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
941,2142,Birjand,Birjand,Iran,XBJ,OIMB,32.898056,59.266111,4952,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
942,2151,Ramsar,Ramsar,Iran,RZR,OINR,36.909908,50.679589,-70,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
943,2157,Shiraz Shahid Dastghaib Intl,Shiraz,Iran,SYZ,OISS,29.539242,52.589786,4920,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
944,2162,Tabriz Intl,Tabriz,Iran,TBZ,OITT,38.133889,46.235,4459,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
945,2164,Yazd Shahid Sadooghi,Yazd,Iran,AZD,OIYY,31.904908,54.276503,4054,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
946,2166,Chah Bahar,Chah Bahar,Iran,ZBR,OIZC,25.44335,60.382114,43,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
947,2167,Zahedan Intl,Zahedan,Iran,ZAH,OIZH,29.475686,60.906189,4564,4.0,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
948,2170,Queen Alia Intl,Amman,Jordan,AMM,OJAI,31.722556,35.993214,2395,2.0,E,JO,JOR,Jordan,JO,400.0,ISO 3166-2:JO,Asia,Western Asia,,142.0,145.0,
949,2171,Marka Intl,Amman,Jordan,ADJ,OJAM,31.972703,35.991569,2555,2.0,E,JO,JOR,Jordan,JO,400.0,ISO 3166-2:JO,Asia,Western Asia,,142.0,145.0,
950,2172,Aqaba King Hussein Intl,Aqaba,Jordan,AQJ,OJAQ,29.611619,35.018067,175,2.0,E,JO,JOR,Jordan,JO,400.0,ISO 3166-2:JO,Asia,Western Asia,,142.0,145.0,
951,2176,Kuwait Intl,Kuwait,Kuwait,KWI,OKBK,29.226567,47.968928,206,3.0,U,KW,KWT,Kuwait,KW,414.0,ISO 3166-2:KW,Asia,Western Asia,,142.0,145.0,
952,2177,Rafic Hariri Intl,Beirut,Lebanon,BEY,OLBA,33.820931,35.488389,87,2.0,E,LB,LBN,Lebanon,LB,422.0,ISO 3166-2:LB,Asia,Western Asia,,142.0,145.0,
953,2179,Abu Dhabi Intl,Abu Dhabi,United Arab Emirates,AUH,OMAA,24.432972,54.651138,88,4.0,U,AE,ARE,United Arab Emirates,AE,784.0,ISO 3166-2:AE,Asia,Western Asia,,142.0,145.0,
954,2188,Dubai Intl,Dubai,United Arab Emirates,DXB,OMDB,25.252778,55.364444,62,4.0,U,AE,ARE,United Arab Emirates,AE,784.0,ISO 3166-2:AE,Asia,Western Asia,,142.0,145.0,
955,2190,Ras Al Khaimah Intl,Ras Al Khaimah,United Arab Emirates,RKT,OMRK,25.613483,55.938817,102,4.0,U,AE,ARE,United Arab Emirates,AE,784.0,ISO 3166-2:AE,Asia,Western Asia,,142.0,145.0,
956,2191,Sharjah Intl,Sharjah,United Arab Emirates,SHJ,OMSJ,25.328575,55.51715,111,4.0,U,AE,ARE,United Arab Emirates,AE,784.0,ISO 3166-2:AE,Asia,Western Asia,,142.0,145.0,
957,2192,Khasab,Khasab,Oman,KHS,OOKB,26.170986,56.240569,100,4.0,U,OM,OMN,Oman,OM,512.0,ISO 3166-2:OM,Asia,Western Asia,,142.0,145.0,
958,2194,Seeb Intl,Muscat,Oman,MCT,OOMS,23.593278,58.284444,48,4.0,U,OM,OMN,Oman,OM,512.0,ISO 3166-2:OM,Asia,Western Asia,,142.0,145.0,
959,2195,Salalah,Salalah,Oman,SLL,OOSA,17.038719,54.091297,73,4.0,U,OM,OMN,Oman,OM,512.0,ISO 3166-2:OM,Asia,Western Asia,,142.0,145.0,
960,2202,Faisalabad Intl,Faisalabad,Pakistan,LYP,OPFA,31.365014,72.994842,591,5.0,U,PK,PAK,Pakistan,PK,586.0,ISO 3166-2:PK,Asia,Southern Asia,,142.0,34.0,
